TF	TG	Input
Tbx5	Fgf10	1
Tbx5	Id2	1
Tbx5	Ifi204	1
Tbx5	Nppa	1
Tbx6	Dll1	1
Tbx6	Hes7	1
Tbx6	Mesp2	1
Tbx6	Mesp2	1
Tbx6	Myf5	1
Tcf12	Acta2	1
Tcf12	Cldn4	1
Tcf12	Id2	1
Tcf12	Myog	1
Tcf12	Ptcra	1
Tcf12	Ptcra	1
Tcf12	Smarcc1	1
Tcf12	Tcra	1
Tcf19	Ccne1	1
Tcf20	Mmp3	1
Tcf21	Akr1b8	1
Tcf21	Ar	1
Tcf21	Cdkn1a	1
Tcf21	Nr5a1	1
Tcf21	Rhox5	1
Tcf21	Sf1	1
Tcf3	Acta2	1
Tcf3	Adipoq	1
Tcf3	Aicda	1
Tcf3	Atxn3	1
Tcf3	Ccl21a	1
Tcf3	Ccl21b	1
Tcf3	Ccl21c	1
Tcf3	Ccnd3	1
Tcf3	Cd19	1
Tcf3	Cd5	1
Tcf3	Cd7	1
Tcf3	Cd79a	1
Tcf3	Cd79a	1
Tcf3	Cdh1	1
Tcf3	Cdh1	1
Tcf3	Cdkn1a	1
Tcf3	Ckm	1
Tcf3	Cldn4	1
Tcf3	Col2a1	1
Tcf3	Ebf1	1
Tcf3	Epb42	1
Tcf3	Esrrb	1
Tcf3	Foxo1	1
Tcf3	Foxp3	1
Tcf3	Id1	1
Tcf3	Igk	1
Tcf3	Igk	1
Tcf3	Igll1	1
Tcf3	Insm1	1
Tcf3	Kit	1
Tcf3	Lef1	1
Tcf3	Mir302a	1
Tcf3	Myl2	1
Tcf3	Nanog	1
Tcf3	Neurog1	1
Tcf3	Notch1	1
Tcf3	Nr0b2	1
Tcf3	Nr5a2	1
Tcf3	Pax5	1
Tcf3	Ptcra	1
Tcf3	Smarcc1	1
Tcf3	Tcl1	1
Tcf3	Tcra	1
Tcf3	Tpt1	1
Tcf3	Ube2i	1
Tcf3	Ung	1
Tcf3	Vcam1	1
Tcf4	Notum	1
Tcf4	Acta2	1
Tcf4	Cd44	1
Tcf4	Cdh1	1
Tcf4	Cdx2	1
Tcf4	Cops5	1
Tcf4	Edn1	1
Tcf4	Fgf18	1
Tcf4	Fn1	1
Tcf4	Hmga1	1
Tcf4	Id2	1
Tcf4	Id3	1
Tcf4	Mitf	1
Tcf4	Myc	1
Tcf4	Plaur	1
Tcf4	Ptgs2	1
Tcf4	Smc3	1
Tcf4	Sstr2	1
Tcf4	Sstr2	1
Tcf4	Hnf1a	1
Tcf7	Bcl2l1	1
Tcf7	Cd4	1
Tcf7	Cd4	1
Tcf7	Runx2	1
Tcf7l2	Cd44	1
Tcf7l2	Cdx1	1
Tcf7l2	Myod1	1
Tcfl5	Tcfl5	1
Tead2	Fgfr4	1
Tead2	Pax3	1
Tead2	Trp53	1
Tead4	Acta2	1
Tead4	Fgfr4	1
Tead4	Ppp1r16a	1
Tead4	Vegfb	1
Tef	Bik	1
Tfap2a	Apoe	1
Tfap2a	Cebpa	1
Tfap2a	Dmd	1
Tfap2a	Hoxa7	1
Tfap2a	Hoxa9	1
Tfap2a	Itpr1	1
Tfap2a	Kctd13	1
Tfap2a	Lhcgr	1
Tfap2a	Meis1	1
Tfap2a	Vegfa	1
Tfap2b	Adipoq	1
Tfap2c	Cdk6	1
Tfap2c	Cdkn1a	1
Tfap2c	Dmrt1	1
Tfap2c	Dnmt3b	1
Tfap2c	Dnmt3l	1
Tfap2c	Fgf4	1
Tfap2c	Hsd3b6	1
Tfap2c	Kit	1
Tfap2c	Klf4	1
Tfap2c	Nanos3	1
Tfap2c	Sfrp1	1
Tfap2d	Bhlhe23	1
Tfap2d	Pou4f3	1
Tfcp2	Tyms	1
Tfdp1	Ccnd1	1
Tfdp1	Cdkn1a	1
Tfdp1	Mybl2	1
Tfdp1	Tcf3	1
Tfdp1	Trp53	1
Tfe3	Ppargc1a	1
Tfe3	Txnip	1
Tgfb1	Col1a2	1
Tgfb1	Foxp3	1
Tgfb1	Klf6	1
Tgfb1	Mycn	1
Tgfb1	Tbx21	1
Tgfb1i1	Ar	1
Tgfb1i1	Ccl2	1
Tgfb1i1	Rgcc	1
Tgfb1i1	Tgfb1	1
Tgfb1i1	Tpt1	1
Thra	Abcd2	1
Thra	Jag1	1
Thrap3	Cebpa	1
Thrap3	Fabp4	1
Thrap3	Pparg	1
Thrb	Abcd2	1
Thrb	Abcd2	1
Thrb	Ccnd1	1
Thrb	Mlxipl	1
Thrb	Tshb	1
Tial1	Thy1	1
Tle2	Arx	1
Tle2	Hes1	1
Tle2	Nkx2-2	1
Tle2	Nkx6-1	1
Tle3	Nanog	1
Tle3	Nkx2-2	1
Tlr4	Csf3	1
Tlx3	Pou4f1	1
Tlx3	Prrxl1	1
Tlx3	Ret	1
Tnf	Casp3	1
Tnf	Mmp9	1
Tnfaip3	Bax	1
Tnfaip3	Ppara	1
Tob1	Ccnd1	1
Trim13	Apoa1	1
Trim13	Ppig	1
Trim24	Stat1	1
Trim28	Hbb-y	1
Trim28	Myc	1
Trim28	Sox9	1
Trim28	Zfx	1
Trim32	Ccl20	1
Trp53	Abcb1b	1
Trp53	Abcc1	1
Trp53	Afp	1
Trp53	Agt	1
Trp53	Agtr1a	1
Trp53	Amelx	1
Trp53	Ankrd1	1
Trp53	Apaf1	1
Trp53	Apaf1	1
Trp53	Atf3	1
Trp53	Axl	1
Trp53	Adgrb1	1
Trp53	Bak1	1
Trp53	Bax	1
Trp53	Bax	1
Trp53	Bbc3	1
Trp53	Bbc3	1
Trp53	Bcl2	1
Trp53	Bcl2	1
Trp53	Bcl2	1
Trp53	Birc5	1
Trp53	Btg2	1
Trp53	Casp3	1
Trp53	Casp6	1
Trp53	Casp7	1
Trp53	Casp8	1
Trp53	Ccna2	1
Trp53	Ccnb1	1
Trp53	Ccnb2	1
Trp53	Cdc2b	1
Trp53	Cdk2	1
Trp53	Cdk5	1
Trp53	Cdkn1a	1
Trp53	Cdkn1a	1
Trp53	Cdkn1a	1
Trp53	Cdkn1b	1
Trp53	Cdkn1c	1
Trp53	Cdkn2c	1
Trp53	Chek1	1
Trp53	Ckap2	1
Trp53	Ckm	1
Trp53	Cks1b	1
Trp53	Col2a1	1
Trp53	Cxcr2	1
Trp53	D7Ertd443e	1
Trp53	Ddit4	1
Trp53	Ddit4	1
Trp53	Dusp1	1
Trp53	Dusp2	1
Trp53	Dusp4	1
Trp53	Dyrk1a	1
Trp53	E2f1	1
Trp53	E4f1	1
Trp53	Edil3	1
Trp53	Egr1	1
Trp53	Ei24	1
Trp53	Elf4	1
Trp53	Epcam	1
Trp53	Uhrf1bp1	1
Trp53	Fas	1
Trp53	Fas	1
Trp53	Fos	1
Trp53	Fos	1
Trp53	Foxm1	1
Trp53	Foxo3	1
Trp53	Foxp3	1
Trp53	Fpr1	1
Trp53	Gabre	1
Trp53	Gadd45a	1
Trp53	Gadd45a	1
Trp53	Gap43	1
Trp53	Gdf15	1
Trp53	Glipr1	1
Trp53	Gsk3b	1
Trp53	Gtse1	1
Trp53	Hdgf	1
Trp53	Hgf	1
Trp53	Hipk2	1
Trp53	Hmox1	1
Trp53	Hmox1	1
Trp53	Hras	1
Trp53	Hras	1
Trp53	Hspa1b	1
Trp53	Id2	1
Trp53	Ifi202b	1
Trp53	Igf1r	1
Trp53	Ins2	1
Trp53	Insr	1
Trp53	Klf2	1
Trp53	Krt19	1
Trp53	Lif	1
Trp53	Ltf	1
Trp53	Mxi1	1
Trp53	Map4	1
Trp53	Mapk1	1
Trp53	Mcm7	1
Trp53	Mcts1	1
Trp53	Mdm2	1
Trp53	Mdm2	1
Trp53	Mdm2	1
Trp53	Met	1
Trp53	Met	1
Trp53	Mgmt	1
Trp53	Mir34a	1
Trp53	Mmp2	1
Trp53	Mt1	1
Trp53	Myc	1
Trp53	Myod1	1
Trp53	Myog	1
Trp53	Nanog	1
Trp53	Ndrg1	1
Trp53	Neurod2	1
Trp53	Nfkb1	1
Trp53	Nkx2-5	1
Trp53	Nkx3-1	1
Trp53	Notch1	1
Trp53	Notch1	1
Trp53	Notch1	1
Trp53	Nr0b2	1
Trp53	Nr3c1	1
Trp53	Nupr1	1
Trp53	Olfr17	1
Trp53	Pappa	1
Trp53	Pappa	1
Trp53	Pax2	1
Trp53	Pcbp2	1
Trp53	Pcna	1
Trp53	Pdgfrb	1
Trp53	Per2	1
Trp53	Per2	1
Trp53	Perp	1
Trp53	Pias3	1
Trp53	Pkd1	1
Trp53	Pla2g16	1
Trp53	Plk3	1
Trp53	Pmaip1	1
Trp53	Pml	1
Trp53	Pmp2	1
Trp53	Polk	1
Trp53	Prnp	1
Trp53	Prox1	1
Trp53	Psen1	1
Trp53	Psme3	1
Trp53	Psrc1	1
Trp53	Pten	1
Trp53	Ptgds	1
Trp53	Ptgs2	1
Trp53	Ptk2	1
Trp53	Ptprv	1
Trp53	Rap2b	1
Trp53	Rchy1	1
Trp53	Reep5	1
Trp53	Rela	1
Trp53	Rps6ka1	1
Trp53	Rrm2b	1
Trp53	Runx1	1
Trp53	Sall2	1
Trp53	Serpinb5	1
Trp53	Serpine1	1
Trp53	Sesn1	1
Trp53	Siah1b	1
Trp53	Siah1b	1
Trp53	Sin3a	1
Trp53	Siva1	1
Trp53	Slc19a2	1
Trp53	Slc2a4	1
Trp53	Slc6a6	1
Trp53	Smad3	1
Trp53	Smurf1	1
Trp53	Sod2	1
Trp53	Src	1
Trp53	Srebf1	1
Trp53	Steap3	1
Trp53	Tcf4	1
Trp53	Tcf7l2	1
Trp53	Tert	1
Trp53	Tff2	1
Trp53	Thbs1	1
Trp53	Thbs1	1
Trp53	Tnfrsf10b	1
Trp53	Tpt1	1
Trp53	Tpt1	1
Trp53	Trp53	1
Trp53	Trp53	1
Trp53	Trp53inp1	1
Trp53	Trp73	1
Trp53	Trp73	1
Trp53	Tyms	1
Trp53	Uhrf1	1
Trp53	Upp1	1
Trp53	Upp1	1
Trp53	Zfp385a	1
Trp53	Klf4	1
Trp53bp1	Atm	1
Trp53bp1	Brca1	1
Trp53bp1	Chek2	1
Trp53bp1	Hc1	1
Trp63	Cdkn1a	1
Trp63	Evpl	1
Trp63	Irf6	1
Trp63	Krt14	1
Trp63	Ptk2	1
Trp63	Nectin1	1
Trp63	Satb1	1
Trp63	Smarca4	1
Trp63	Smarcd3	1
Trp63	Vegfa	1
Trp73	Bax	1
Trp73	Bbc3	1
Trp73	Casp8ap2	1
Trp73	Cdkn1a	1
Trp73	Cdkn1c	1
Trp73	E2f1	1
Trp73	Foxo3	1
Trp73	Gls2	1
Trp73	Hey2	1
Trp73	Itch	1
Trp73	Mdm2	1
Trp73	Ngfr	1
Trp73	Nr3c1	1
Trp73	Pten	1
Trp73	Pdgfrb	1
Trp73	Pmaip1	1
Trp73	Psrc1	1
Trp73	Tpt1	1
Trp73	Trp53	1
Trps1	Bglap	1
Trps1	Dspp	1
Trps1	Runx1	1
Trps1	Runx2	1
Trps1	Stat3	1
Trrap	Mitf	1
Tsg101	Mdm2	1
Tshz3	Myog	1
Ttf1	Sftpc	1
Ttf2	Tg	1
Ttf2	Tpo	1
Twist1	Abcg2	1
Twist1	Alx3	1
Twist1	Brd4	1
Twist1	Cdh1	1
Twist1	Cdkn1a	1
Twist1	Ckm	1
Twist1	Ckm	1
Twist1	Col2a1	1
Twist1	Dkk1	1
Twist1	Esr1	1
Twist1	Fgf10	1
Twist1	Fgf2	1
Twist1	Fgfr2	1
Twist1	Hoxa9	1
Twist1	Il12rb2	1
Twist1	Il6ra	1
Twist1	Mme	1
Twist1	Pdgfra	1
Twist1	Postn	1
Twist1	Runx3	1
Twist1	Shh	1
Twist1	Sox10	1
Twist1	Sox9	1
Twist1	Tbx20	1
Twist1	Tbx21	1
Twist1	Tek	1
Twist1	Tek	1
Twist1	Tnf	1
Twist1	Trp53	1
Twist1	Trp53	1
Twist1	Zeb1	1
Twist1	Zyx	1
Twist2	Add1	1
Twist2	Cdkn1a	1
Twist2	Ckm	1
Twist2	Ckm	1
Twist2	Dkk1	1
Twist2	Msx1	1
Twist2	Srebf1	1
Ube2k	Nfe2l2	1
Usf1	Alx3	1
Usf1	Apoa5	1
Usf1	Bdnf	1
Usf1	Ces2c	1
Usf1	Ciita	1
Usf1	Col1a1	1
Usf1	Pf4	1
Usf1	Cyp1a1	1
Usf1	Fasn	1
Usf1	Fmr1	1
Usf1	Fmr1	1
Usf1	Fshr	1
Usf1	Fshr	1
Usf1	Gata5	1
Usf1	Lipe	1
Usf1	Mt1	1
Usf1	Mt1	1
Usf1	Pdx1	1
Usf1	Pigr	1
Usf1	Prnd	1
Usf1	Ren1	1
Usf1	Spp1	1
Usf1	Tnfaip3	1
Usf2	Alx3	1
Usf2	Apoa5	1
Usf2	Bdnf	1
Usf2	Col1a1	1
Usf2	Pf4	1
Usf2	Fasn	1
Usf2	Fmr1	1
Usf2	Fmr1	1
Usf2	Fshr	1
Usf2	Fshr	1
Usf2	Hmox1	1
Usf2	Lipe	1
Usf2	Mt1	1
Usf2	Pigr	1
Usf2	Ren1	1
Usf2	Spp1	1
Utf1	Tcf3	1
Vax2	Pax6	1
Vdr	Ctnnb1	1
Vdr	Cyp3a41a	1
Vdr	Igfbp3	1
Vdr	Lrp5	1
Vdr	Nphs1	1
Vdr	Runx2	1
Vdr	Spp1	1
Vdr	Tnfsf11	1
Vezf1	Edn1	1
Vezf1	Edn1	1
Vezf1	Morf4l1	1
Vezf1	Mrgbp	1
Vezf1	Stmn1	1
Vhl	Epo	1
Vhl	Hif1a	1
Vhl	Tfam	1
Vsx2	Mitf	1
Vsx2	Nes	1
Vsx2	Vsx1	1
Whsc1l1	Cyp17a1	1
Wnt1	Ccnd1	1
Wnt1	Ccnd3	1
Wnt1	Cdkn1b	1
Wnt1	Coro1a	1
Wnt5a	Ptx3	1
Wnt5a	Ret	1
Wt1	Adamts16	1
Wt1	Amh	1
Wt1	Amhr2	1
Wt1	Coro1b	1
Wt1	Csf1	1
Wt1	Epo	1
Wt1	Igf2	1
Wt1	Il10	1
Wt1	Inha	1
Wt1	Nphs1	1
Wt1	Nphs1	1
Wt1	Nphs1	1
Wt1	Nr5a1	1
Wt1	Pax2	1
Wt1	Pou4f2	1
Wt1	Snai2	1
Wt1	Stim1	1
Wt1	Vegfa	1
Wt1	Wnt4	1
Wwp1	Trp53	1
Wwtr1	Glis3	1
Wwtr1	Ofd1	1
Wwtr1	Tsc1	1
Wwtr1	Zeb1	1
Xbp1	Bhlha15	1
Xbp1	Ern1	1
Xbp1	Fasn	1
Xbp1	Foxo1	1
Xbp1	Foxo1	1
Xbp1	Herpud1	1
Xbp1	Irf4	1
Xbp1	Pax5	1
Xbp1	Pou2af1	1
Xbp1	Prdm1	1
Xbp1	Setd7	1
Xbp1	Stard5	1
Xbp1	Tmbim6	1
Xbp1	Vegfa	1
Xpc	Cetn2	1
Xrcc5	Apaf1	1
Xrcc5	Il2	1
Xrcc6	Apaf1	1
Xrcc6	Bglap	1
Xrcc6	Il2	1
Ybx1	Abcb1a	1
Ybx1	Avp	1
Ybx1	Bmi1	1
Ybx1	Egfr	1
Ybx1	Mia	1
Ybx1	Nono	1
Ybx1	Slc2a3	1
Yy1	Amelx	1
Yy1	Cdh1	1
Yy1	Cdkn2c	1
Yy1	Col1a1	1
Yy1	Cpox	1
Yy1	Egf	1
Yy1	Fos	1
Yy1	H2-Ea-ps	1
Yy1	Hspa5	1
Yy1	Id4	1
Yy1	Ifnb1	1
Yy1	Ifnb1	1
Yy1	Lama1	1
Yy1	Msx2	1
Yy1	Nkx2-5	1
Yy1	Nr3c1	1
Yy1	Otx2	1
Yy1	Pax2	1
Yy1	Peg3	1
Yy1	Peg3	1
Yy1	Rb1	1
Yy1	Rgs16	1
Yy1	Serpine1	1
Yy1	Tcf4	1
Yy1	Tnfrsf4	1
Yy1	Top3a	1
Yy1	Trf	1
Yy1	Trp53	1
Yy1	Zhx1	1
Zbtb16	Cdkn1a	1
Zbtb16	Ddit4	1
Zbtb17	Mapk8	1
Zbtb17	Slc11a1	1
Zbtb2	Trp53	1
Zbtb20	Sox9	1
Zbtb32	Ciita	1
Zbtb33	Bcl6	1
Zbtb33	Ctnnb1	1
Zbtb33	Mmp7	1
Zbtb33	Rapsn	1
Zbtb33	Wnt11	1
Zbtb33	Zfp131	1
Zbtb38	Myog	1
Zbtb7a	Bcl2l11	1
Zbtb7a	Ccna2	1
Zbtb7a	Cdkn2a	1
Zbtb7a	Comp	1
Zbtb7a	Creb3	1
Zbtb7a	Nfatc1	1
Zbtb7a	Nfatc1	1
Zeb1	Ccng2	1
Zeb1	Cd4	1
Zeb1	Cdh1	1
Zeb1	Gata3	1
Zeb1	Il2	1
Zeb1	Il2	1
Zeb1	Itga4	1
Zeb1	Itga7	1
Zeb1	Mia	1
Zeb1	Mitf	1
Zeb1	Pkp3	1
Zeb1	Rbl2	1
Zeb1	St3gal5	1
Zeb1	Tgfb1	1
Zeb1	Trp73	1
Zeb1	Trp73	1
Zeb2	Cdh1	1
Zeb2	Cdh1	1
Zeb2	Ocln	1
Zfp13	Mpv17l	1
Zfp143	Nanog	1
Zfp143	Tcp1	1
Zfp148	Cdkn1a	1
Zfp148	Gata1	1
Zfp148	Rnls	1
Zfp148	Spi1	1
Zfp148	Tal1	1
Zfp148	Tph1	1
Zfp263	Col11a2	1
Zfp277	Cdkn2a	1
Zfp281	Nanog	1
Zfp335	Rest	1
Zfp36	Il2	1
Zfp36	Nfkb1	1
Zfp384	Nfkb1	1
Zfp385a	Cebpa	1
Zfp385a	Trp53	1
Zfp385a	Trp53	1
Zfp410	Mmp1a	1
Zfp42	Tsix	1
Zfp423	Ebf1	1
Zfp423	Pparg	1
Zfp423	Smad1	1
Zfp423	Smad4	1
Zfp488	Olig1	1
Zfp513	Arr3	1
Zfp513	Pax6	1
Zfp513	Rbp3	1
Zfp513	Sp4	1
Zfp523	Tcp1	1
Zfp64	Hes1	1
Zfp64	Hey1	1
Zfpm1	Fcer1g	1
Zfpm1	Gata3	1
Zfpm1	Hamp	1
Zfpm1	Itga2b	1
Zfpm1	Ms4a2	1
Zfpm2	Gata4	1
Zfpm2	Lhx9	1
Zfpm2	Sox9	1
Zhx3	Wt1	1
Zhx3	Zhx1	1
Zhx3	Zhx2	1
Zic1	Abhd14a	1
Zic1	Atoh1	1
Zic2	Afp	1
Zic2	Epha4	1
Zic2	Myf5	1
Zic2	Robo3	1
Zic2	Slc6a4	1
Zic3	Nanog	1
Zscan10	Nanog	1
Zscan10	Pou5f1	1
Zscan10	Pou5f1	1
