Name	Gene	Input
zinc ion transmembrane transporter activity	zupT	1
zinc ion transmembrane transporter activity	zntA	1
CoA-transferase activity	atoA	1
CoA-transferase activity	caiB	1
CoA-transferase activity	atoD	1
CoA-transferase activity	yfdE	1
CoA-transferase activity	ydiF	1
CoA-transferase activity	frc	1
ubiquinone biosynthesis complex	ubiG	1
ubiquinone biosynthesis complex	ubiE	1
ubiquinone biosynthesis complex	ubiK	1
ubiquinone biosynthesis complex	ubiH	1
ubiquinone biosynthesis complex	ubiI	1
ubiquinone biosynthesis complex	ubiJ	1
ubiquinone biosynthesis complex	ubiF	1
3'-5' exonuclease activity	dnaE	1
3'-5' exonuclease activity	rnb	1
3'-5' exonuclease activity	exoX	1
3'-5' exonuclease activity	rnt	1
3'-5' exonuclease activity	polA	1
3'-5' exonuclease activity	tatD	1
3'-5' exonuclease activity	holB	1
3'-5' exonuclease activity	dnaN	1
3'-5' exonuclease activity	rep	1
3'-5' exonuclease activity	holD	1
3'-5' exonuclease activity	sbcD	1
3'-5' exonuclease activity	rnd	1
3'-5' exonuclease activity	dnaQ	1
membrane	upp	1
membrane	mrcB	1
membrane	atpG	1
membrane	lpp	1
membrane	eno	1
membrane	ppa	1
membrane	lpd	1
membrane	deoC	1
membrane	rpsA	1
membrane	rho	1
membrane	atpD	1
membrane	aceE	1
membrane	deoA	1
membrane	fbaB	1
membrane	atpA	1
membrane	rpoB	1
membrane	dnaK	1
membrane	mdtF	1
membrane	gapA	1
membrane	fdoH	1
membrane	manY	1
membrane	glnA	1
membrane	tig	1
membrane	alsB	1
membrane	crr	1
membrane	ahpC	1
membrane	nuoB	1
membrane	fdnG	1
membrane	infB	1
membrane	purC	1
membrane	lysS	1
membrane	mscL	1
membrane	clpP	1
membrane	adhE	1
membrane	acrB	1
membrane	hyaB	1
membrane	tsf	1
membrane	deoD	1
membrane	rpoA	1
membrane	hns	1
membrane	ridA	1
membrane	narG	1
membrane	fabI	1
membrane	talB	1
membrane	gyrA	1
membrane	alaS	1
membrane	eda	1
membrane	rpoC	1
membrane	purA	1
membrane	pflB	1
membrane	pnp	1
membrane	uspA	1
membrane	frdA	1
membrane	msbA	1
membrane	tpiA	1
membrane	manZ	1
membrane	pykF	1
membrane	gadA	1
membrane	cspC	1
membrane	nuoC	1
membrane	fdnH	1
membrane	infC	1
membrane	ycaC	1
membrane	hupA	1
membrane	sppA	1
membrane	gor	1
membrane	narH	1
membrane	ackA	1
membrane	rbsB	1
membrane	copA	1
membrane	groL	1
membrane	aspA	1
membrane	metG	1
membrane	lysU	1
membrane	panB	1
membrane	nfsB	1
membrane	pheT	1
membrane	wrbA	1
membrane	frdB	1
membrane	tnaA	1
membrane	narZ	1
membrane	glyA	1
membrane	cydA	1
membrane	rfaD	1
membrane	gadB	1
membrane	dps	1
membrane	fdoG	1
membrane	manX	1
membrane	appC	1
membrane	bfr	1
membrane	rpsG	1
membrane	tyrS	1
membrane	hybO	1
membrane	sodB	1
membrane	hslU	1
membrane	mdh	1
membrane	clpB	1
membrane	dnaJ	1
membrane	setA	1
membrane	lacY	1
membrane	emrE	1
membrane	ftsK	1
membrane	lpxK	1
membrane	ompA	1
membrane	lpxL	1
membrane	btuC	1
membrane	setB	1
membrane	napH	1
membrane	xapB	1
membrane	tdcE	1
membrane	waaA	1
membrane	uhpC	1
membrane	pldB	1
membrane	tatC	1
membrane	zraS	1
membrane	ftsQ	1
membrane	kdpB	1
membrane	tolQ	1
membrane	tolR	1
membrane	tolA	1
membrane	aqpZ	1
membrane	macB	1
membrane	umuC	1
membrane	motB	1
membrane	motA	1
membrane	pgsA	1
membrane	lepB	1
membrane	aas	1
membrane	sstT	1
membrane	tdcC	1
membrane	secY	1
membrane	ftsX	1
membrane	yidC	1
membrane	rfe	1
membrane	tatA	1
membrane	secE	1
membrane	proP	1
membrane	dctA	1
membrane	dinQ	1
membrane	ecnA	1
membrane	pqiA	1
membrane	torY	1
membrane	rarD	1
membrane	hyaA	1
membrane	btuB	1
membrane	pyrD	1
membrane	cydB	1
membrane	codB	1
membrane	lptF	1
membrane	clsA	1
membrane	ompF	1
membrane	hokD	1
membrane	gndA	1
membrane	ompN	1
membrane	waaH	1
membrane	malF	1
membrane	viaA	1
membrane	pitB	1
membrane	ubiK	1
membrane	menA	1
membrane	yeeO	1
membrane	gabP	1
membrane	hda	1
membrane	baeS	1
membrane	ybjC	1
membrane	kefC	1
membrane	hemG	1
membrane	gntT	1
membrane	cydC	1
membrane	cadB	1
membrane	lptG	1
membrane	ecnB	1
membrane	mscS	1
membrane	malK	1
membrane	lptC	1
membrane	murP	1
membrane	ulaA	1
membrane	yccA	1
membrane	djlA	1
membrane	fxsA	1
membrane	malG	1
membrane	torC	1
membrane	rbbA	1
membrane	fucP	1
membrane	pdeF	1
membrane	tolC	1
membrane	ghxQ	1
membrane	dgkA	1
membrane	opgB	1
membrane	cydH	1
membrane	bepA	1
membrane	livG	1
membrane	cusA	1
membrane	uraA	1
membrane	basS	1
membrane	tisB	1
membrane	blr	1
membrane	etk	1
membrane	clsB	1
membrane	acrD	1
membrane	ypdK	1
membrane	cydD	1
membrane	araH	1
membrane	arnC	1
membrane	envY	1
membrane	ghoT	1
membrane	mraY	1
membrane	gcd	1
membrane	betA	1
membrane	kdgT	1
membrane	htpX	1
membrane	gntP	1
membrane	mntH	1
membrane	hyfF	1
membrane	pbpC	1
membrane	mdlB	1
membrane	yddA	1
membrane	mltC	1
membrane	mdlA	1
membrane	yojI	1
membrane	dcuS	1
membrane	ytfT	1
membrane	frvB	1
membrane	abgT	1
membrane	dmsC	1
membrane	glnP	1
membrane	borD	1
membrane	caiT	1
membrane	dcuA	1
membrane	mltD	1
membrane	cusS	1
membrane	cynX	1
membrane	pstA	1
membrane	dcrB	1
membrane	uspB	1
membrane	wzzE	1
membrane	ybdG	1
membrane	tqsA	1
membrane	pqiB	1
membrane	sbmA	1
membrane	idnT	1
membrane	creC	1
membrane	rstB	1
membrane	pstC	1
membrane	rhtB	1
membrane	hslJ	1
membrane	atoS	1
membrane	narQ	1
membrane	yghG	1
membrane	plsB	1
membrane	sohB	1
membrane	marC	1
membrane	dtpC	1
membrane	ynbD	1
membrane	yhjG	1
membrane	gltS	1
membrane	tsgA	1
membrane	xanQ	1
membrane	cyoC	1
membrane	mdtK	1
membrane	bioP	1
membrane	yniB	1
membrane	ychQ	1
membrane	ygaP	1
membrane	chbC	1
membrane	ypfN	1
membrane	xylG	1
membrane	ampH	1
membrane	yfeW	1
membrane	ccmC	1
membrane	rsxC	1
membrane	dacA	1
membrane	psd	1
membrane	fsr	1
membrane	ccmD	1
membrane	bcr	1
membrane	nupC	1
membrane	rcsC	1
membrane	ccmE	1
membrane	fepG	1
membrane	ompL	1
membrane	pgaB	1
membrane	puuP	1
membrane	hyfE	1
membrane	treB	1
membrane	dsbB	1
membrane	mrcA	1
membrane	eutH	1
membrane	yhgN	1
membrane	gfcB	1
membrane	mhpT	1
membrane	rcsF	1
membrane	mrdA	1
membrane	tehA	1
membrane	cybB	1
membrane	ycaL	1
membrane	aroP	1
membrane	malX	1
membrane	yncL	1
membrane	ybjO	1
membrane	gspF	1
membrane	ccmG	1
membrane	ansP	1
membrane	aaeA	1
membrane	barA	1
membrane	kgtP	1
membrane	fhuE	1
membrane	arnF	1
membrane	yraQ	1
membrane	pdeN	1
membrane	acrF	1
membrane	hybC	1
membrane	ynfS	1
membrane	ybdJ	1
membrane	ykiC	1
membrane	yidX	1
membrane	rzoQ	1
membrane	tufA	1
membrane	yicL	1
membrane	gsiC	1
membrane	dgcQ	1
membrane	yiaV	1
membrane	yghD	1
membrane	dsdX	1
membrane	ytjB	1
membrane	alsA	1
membrane	yaiY	1
membrane	phnC	1
membrane	nepI	1
membrane	gltK	1
membrane	arcB	1
membrane	yhdY	1
membrane	yhhN	1
membrane	yoaJ	1
membrane	yejE	1
membrane	ynaJ	1
membrane	safA	1
membrane	yhbE	1
membrane	lsrC	1
membrane	nanC	1
membrane	ybbP	1
membrane	cdh	1
membrane	prc	1
membrane	gadC	1
membrane	paeA	1
membrane	oppF	1
membrane	pgpC	1
membrane	ydgK	1
membrane	yohC	1
membrane	yehB	1
membrane	fliG	1
membrane	mdtB	1
membrane	hyfC	1
membrane	ygaM	1
membrane	minD	1
membrane	nhaA	1
membrane	gfcE	1
membrane	emrD	1
membrane	murG	1
membrane	ycjF	1
membrane	yfdY	1
membrane	glcF	1
membrane	yfdI	1
membrane	ybjL	1
membrane	araJ	1
membrane	gspC	1
membrane	glpC	1
membrane	sdaC	1
membrane	yghB	1
membrane	ybhM	1
membrane	kefB	1
membrane	nlpC	1
membrane	hofC	1
membrane	lpoA	1
membrane	yceB	1
membrane	rhtC	1
membrane	cusB	1
membrane	ygiZ	1
membrane	osmE	1
membrane	yicG	1
membrane	yrbG	1
membrane	pdeB	1
membrane	dppC	1
membrane	yjcH	1
membrane	bcsF	1
membrane	pheP	1
membrane	yhjX	1
membrane	yebO	1
membrane	glpF	1
membrane	leuE	1
membrane	psuT	1
membrane	ydeA	1
membrane	lolE	1
membrane	ybaL	1
membrane	frdD	1
membrane	oppB	1
membrane	btsS	1
membrane	glcA	1
membrane	ynfC	1
membrane	flgH	1
membrane	bamB	1
membrane	csgF	1
membrane	fecD	1
membrane	dtpD	1
membrane	narX	1
membrane	yneE	1
membrane	lpxM	1
membrane	slp	1
membrane	ybiR	1
membrane	lldP	1
membrane	yfiB	1
membrane	yhbX	1
membrane	kdpD	1
membrane	ygdD	1
membrane	chiP	1
membrane	yraJ	1
membrane	lhgD	1
membrane	rcnA	1
membrane	ynaM	1
membrane	sfmD	1
membrane	ppx	1
membrane	yodB	1
membrane	pntA	1
membrane	yjhF	1
membrane	tcyL	1
membrane	ydcL	1
membrane	fieF	1
membrane	lptD	1
membrane	yobD	1
membrane	ymiA	1
membrane	yidE	1
membrane	cyuP	1
membrane	yeaQ	1
membrane	cysU	1
membrane	gltF	1
membrane	yehY	1
membrane	cycA	1
membrane	lptE	1
membrane	ddpC	1
membrane	mdtG	1
membrane	hlyE	1
membrane	yadH	1
membrane	yniD	1
membrane	ydhI	1
membrane	napC	1
membrane	sdhD	1
membrane	bglF	1
membrane	fdoI	1
membrane	hyaC	1
membrane	yhiM	1
membrane	ccmF	1
membrane	sdhC	1
membrane	fdnI	1
membrane	ugpC	1
membrane	yqcE	1
membrane	hokB	1
membrane	fliR	1
membrane	ydhP	1
membrane	rng	1
membrane	trkG	1
membrane	mdtP	1
membrane	ybaT	1
membrane	narU	1
membrane	torS	1
membrane	opgH	1
membrane	emrK	1
membrane	gspJ	1
membrane	yhdV	1
membrane	zupT	1
membrane	ybiO	1
membrane	sapC	1
membrane	eamB	1
membrane	yfbL	1
membrane	yqjE	1
membrane	lnt	1
membrane	ymiC	1
membrane	yidI	1
membrane	atoE	1
membrane	fetB	1
membrane	glcE	1
membrane	creD	1
membrane	wzxC	1
membrane	srlE	1
membrane	tufB	1
membrane	ybbY	1
membrane	yihN	1
membrane	gsiD	1
membrane	yghE	1
membrane	yhhS	1
membrane	bamE	1
membrane	dcuC	1
membrane	yaiZ	1
membrane	ttdT	1
membrane	ynbB	1
membrane	dinF	1
membrane	letA	1
membrane	gltL	1
membrane	ygcG	1
membrane	ompG	1
membrane	yhdZ	1
membrane	yhhQ	1
membrane	dadA	1
membrane	yoaK	1
membrane	ybfB	1
membrane	mdfA	1
membrane	cdgI	1
membrane	tcdA	1
membrane	ycaM	1
membrane	cyoA	1
membrane	yafT	1
membrane	csgD	1
membrane	lsrD	1
membrane	ysaB	1
membrane	elyC	1
membrane	yaaJ	1
membrane	yfjW	1
membrane	ycjO	1
membrane	ytfB	1
membrane	ycfZ	1
membrane	entS	1
membrane	ymgF	1
membrane	ppdD	1
membrane	bamA	1
membrane	emrA	1
membrane	yqaE	1
membrane	yfdV	1
membrane	xylE	1
membrane	ldrA	1
membrane	tamA	1
membrane	btuD	1
membrane	yjdF	1
membrane	ycdU	1
membrane	mdtI	1
membrane	rsxA	1
membrane	mreC	1
membrane	yohD	1
membrane	nikC	1
membrane	nuoM	1
membrane	hflD	1
membrane	mmuP	1
membrane	modC	1
membrane	fliM	1
membrane	tnaB	1
membrane	yjeO	1
membrane	ydeT	1
membrane	yjbF	1
membrane	mdtC	1
membrane	entD	1
membrane	tsr	1
membrane	fepC	1
membrane	ypfJ	1
membrane	pgaD	1
membrane	rutG	1
membrane	nhaB	1
membrane	artM	1
membrane	degP	1
membrane	atpE	1
membrane	amiD	1
membrane	lit	1
membrane	ldtD	1
membrane	ygbE	1
membrane	yeeE	1
membrane	yajI	1
membrane	secG	1
membrane	fiu	1
membrane	fryC	1
membrane	lldD	1
membrane	yiiR	1
membrane	yfcA	1
membrane	ydgI	1
membrane	gspD	1
membrane	glpG	1
membrane	yadI	1
membrane	kch	1
membrane	era	1
membrane	ompW	1
membrane	ppdB	1
membrane	ubiB	1
membrane	sdhA	1
membrane	yfbS	1
membrane	ybhN	1
membrane	mzrA	1
membrane	hybB	1
membrane	adeP	1
membrane	yqiJ	1
membrane	atpI	1
membrane	lpxT	1
membrane	mepM	1
membrane	dedA	1
membrane	potG	1
membrane	nfrB	1
membrane	hprS	1
membrane	pppA	1
membrane	cusC	1
membrane	ydcZ	1
membrane	hemX	1
membrane	pstB	1
membrane	eamA	1
membrane	dld	1
membrane	phoQ	1
membrane	potA	1
membrane	gsiA	1
membrane	yiaT	1
membrane	frlA	1
membrane	ylaC	1
membrane	glvB	1
membrane	dppD	1
membrane	yohP	1
membrane	eptA	1
membrane	bcsG	1
membrane	uacT	1
membrane	yoaI	1
membrane	cyoD	1
membrane	ibsD	1
membrane	xanP	1
membrane	mgrB	1
membrane	ftsH	1
membrane	ydjE	1
membrane	dcuD	1
membrane	ybhR	1
membrane	ygdI	1
membrane	nlpD	1
membrane	alaE	1
membrane	pspA	1
membrane	ydeE	1
membrane	ydjZ	1
membrane	xylH	1
membrane	yejM	1
membrane	yfjS	1
membrane	rsxD	1
membrane	yohJ	1
membrane	ftsE	1
membrane	ymgE	1
membrane	ycfT	1
membrane	nupG	1
membrane	focA	1
membrane	opgC	1
membrane	yijD	1
membrane	nlpA	1
membrane	nrfD	1
membrane	yfgO	1
membrane	rzoD	1
membrane	pgaA	1
membrane	ydcO	1
membrane	oppC	1
membrane	uhpT	1
membrane	rseC	1
membrane	ghxP	1
membrane	bsmA	1
membrane	gfcA	1
membrane	ompT	1
membrane	atpH	1
membrane	nuoJ	1
membrane	lspA	1
membrane	wbbK	1
membrane	yfgM	1
membrane	nimT	1
membrane	hofO	1
membrane	ndh	1
membrane	zitB	1
membrane	arsB	1
membrane	exuT	1
membrane	atpB	1
membrane	gspG	1
membrane	macA	1
membrane	lepA	1
membrane	zipA	1
membrane	mdtA	1
membrane	tauB	1
membrane	yeeA	1
membrane	secD	1
membrane	yfbV	1
membrane	ybhQ	1
membrane	kup	1
membrane	yfdG	1
membrane	ybjJ	1
membrane	araG	1
membrane	dhaM	1
membrane	glpA	1
membrane	yhcB	1
membrane	rbsA	1
membrane	alx	1
membrane	cirA	1
membrane	fepA	1
membrane	chiQ	1
membrane	rhaT	1
membrane	dpiB	1
membrane	yncO	1
membrane	fadK	1
membrane	wza	1
membrane	hcaT	1
membrane	ampE	1
membrane	mlaE	1
membrane	yghQ	1
membrane	pntB	1
membrane	mdtM	1
membrane	tcyJ	1
membrane	ybaY	1
membrane	pssA	1
membrane	yjcE	1
membrane	yqfA	1
membrane	pmrR	1
membrane	yhjE	1
membrane	mntP	1
membrane	glnQ	1
membrane	garP	1
membrane	crcB	1
membrane	yajG	1
membrane	ddpB	1
membrane	sieB	1
membrane	yafY	1
membrane	cobS	1
membrane	lolC	1
membrane	mltB	1
membrane	yifL	1
membrane	waaU	1
membrane	clcA	1
membrane	ydhJ	1
membrane	gspO	1
membrane	ugpE	1
membrane	fruA	1
membrane	yjfL	1
membrane	gudP	1
membrane	hokA	1
membrane	nuoG	1
membrane	ynfA	1
membrane	wbbH	1
membrane	ycdZ	1
membrane	ydiM	1
membrane	trkH	1
membrane	ybbW	1
membrane	narV	1
membrane	yiaB	1
membrane	kdpC	1
membrane	ascF	1
membrane	mtlA	1
membrane	yjjB	1
membrane	tar	1
membrane	gspK	1
membrane	mlaA	1
membrane	ybjG	1
membrane	mokC	1
membrane	qseC	1
membrane	opgE	1
membrane	ampG	1
membrane	sapD	1
membrane	yfaZ	1
membrane	ybgC	1
membrane	rcsD	1
membrane	cvpA	1
membrane	gpt	1
membrane	tonB	1
membrane	ppk	1
membrane	plsY	1
membrane	yphD	1
membrane	msrQ	1
membrane	dmsA	1
membrane	yihO	1
membrane	yebZ	1
membrane	pgpA	1
membrane	pdeD	1
membrane	galP	1
membrane	shoB	1
membrane	yehW	1
membrane	fhuF	1
membrane	ddpF	1
membrane	yjiJ	1
membrane	cmtA	1
membrane	ssuB	1
membrane	yqaA	1
membrane	yaaU	1
membrane	fliJ	1
membrane	slyB	1
membrane	yeiH	1
membrane	pepN	1
membrane	ugpA	1
membrane	ygbN	1
membrane	ldrB	1
membrane	fliP	1
membrane	mdtJ	1
membrane	mreD	1
membrane	nikD	1
membrane	trg	1
membrane	ymcE	1
membrane	yagG	1
membrane	modF	1
membrane	entE	1
membrane	yccS	1
membrane	metI	1
membrane	artP	1
membrane	hflC	1
membrane	appB	1
membrane	yihG	1
membrane	yhcD	1
membrane	fimD	1
membrane	pdeA	1
membrane	ybgQ	1
membrane	exbB	1
membrane	fadD	1
membrane	hycF	1
membrane	yqiK	1
membrane	ytiC	1
membrane	proV	1
membrane	yidG	1
membrane	fdrA	1
